"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"381","elbB",650,642,654,4,0,215,1120,217,2,0,0.00611620795107034,383,"elbB",1736,1337.7297145944,0.0330166828079989,0.0600626255949642,0.549704287498997,0.582522215638739,0.999807467026667,1302.70876946773,1323.08413225317,1354.80644561142,1370.31951104526
"382","emrA",1153,1113,1173,20,0,389,2042,390,1,0,0.0170502983802217,384,"emrA",1448,130.410416272003,0.00665557892942264,0.0502560960484578,0.132433265866995,0.894641604036819,0.999807467026667,129.535921364563,128.444631623631,134.139252040735,129.521860059083
"383","emrB",1515,1467,1539,24,0,511,2653,512,1,0,0.0155945419103314,385,"emrB",1449,130.76997979756,-0.0169897534678923,0.0495729896698965,-0.342721985924714,0.731807621001905,0.999807467026667,124.023754497986,145.15287638768,117.850914292931,136.052374011642
"384","emrD",1184,1182,1185,1,0,394,2001,394,0,0,0.000843881856540084,386,"emrD",1977,18.5974608197457,0.00209624122583474,0.0225804539158316,0.0928343262561709,0.926035180344326,0.999807467026667,23.8860564218343,12.5311835730372,24.9115753789936,13.0610279051177
"385","emrK",1150,1122,1164,14,0,385,2046,387,2,0,0.0120274914089347,387,"emrK",1290,9.98135957688186,-0.00182331168462246,0.0179452202596733,-0.10160430790141,0.91907075993777,0.999807467026667,10.1056392553914,10.442652977531,9.58137514576677,9.79577092883825
"386","emrY",1522,1488,1539,17,0,511,2642,512,1,0,0.0110461338531514,388,"emrY",1289,10.0929678067727,-0.000296903846578612,0.0177650245115635,-0.0167128306738532,0.986665711193632,0.999807467026667,11.9430282109172,8.35412238202477,12.4557876894968,7.61893294465197
"387","emtA",610,606,612,2,0,202,1074,203,1,0,0.00326797385620915,389,"emtA",678,513.957150248946,0.0133585988337302,0.0614913719042905,0.217243467173288,0.828018611555629,0.999807467026667,494.257629036417,523.176914174302,503.980332667332,534.413725117731
"388","endA",704,696,708,4,0,235,1271,235,0,0,0.00564971751412429,390,"endA",1598,20.6447155577671,0.00252225465367823,0.0247709501501474,0.101823088674022,0.918897098785934,0.999807467026667,17.4551950774943,22.9738365505681,18.2046127769569,23.945217826049
"389","eno",1298,1296,1299,1,0,432,2250,432,0,0,0.000769822940723634,391,"eno",1496,13118.8694928238,0.0428028954877491,0.0535333826521438,0.799555218953365,0.423968541635596,0.999807467026667,12612.7564852063,13105.5294868014,13131.2746372734,13625.917362014
"390","entA",735,711,747,12,0,245,1284,248,3,0,0.0160642570281124,392,"entA",347,334.585095226535,-0.0226914430912815,0.0595609391330773,-0.380978598080562,0.703219129369064,0.999807467026667,324.299150650289,359.227262427065,315.227242295727,339.586725533059
"391","entB",851,837,858,7,0,284,1522,285,1,0,0.00815850815850816,393,"entB",346,523.375582295588,0.0238051293666025,0.0614059040235255,0.387668413080971,0.69826143394664,0.999807467026667,489.664156647603,537.796628342845,508.771020240216,557.270523951687
"392","entC",1153,1107,1176,23,0,390,2065,391,1,0,0.0195578231292517,394,"entC",344,230.303703514531,-0.0188668699275106,0.0555464362371393,-0.339659413017319,0.734113030085751,0.999807467026667,257.2344537736,214.074386039385,245.283203731629,204.62277051351
"393","entE",1592,1554,1611,19,0,534,2853,536,2,0,0.0117939168218498,395,"entE",345,383.250217903178,-0.000609520802421284,0.06061358265009,-0.010055845171534,0.991976731610883,0.999807467026667,386.770375138163,380.112568382127,385.171280859824,380.946647232598
"394","envC",1230,1170,1260,30,0,419,2157,419,0,0,0.0238095238095238,396,"envC",1948,489.750639280262,-0.0537258119852222,0.0606883476444825,-0.885273929353829,0.376008907435766,0.999807467026667,551.216686657715,473.052179882153,505.896607696486,428.837082884697
"395","envR",654,636,663,9,0,218,1168,220,2,0,0.0135746606334842,397,"acrS",1764,23.5453930981012,0.00262446584504916,0.0251592148928534,0.104314298209466,0.916919931486534,0.999807467026667,29.3982232884114,16.7082447640495,30.6604004664537,17.4147038734902
"396","envY",756,744,762,6,0,250,1325,253,3,0,0.0078740157480315,398,"envY",328,37.6961981806416,0.00733138548118039,0.0321535880559526,0.228011426545074,0.819637357387169,0.999807467026667,33.0730011994629,39.6820813146177,34.4929505247604,43.5367596837255
"397","envZ",1328,1278,1353,25,0,449,2371,450,1,0,0.0184774575018477,399,"envZ",1818,550.128793667513,-0.0408941535246147,0.0613780719467383,-0.666266505733532,0.505240770415887,0.999807467026667,602.663577412435,532.575301854079,562.42672105651,502.84957434703
"398","epd",1019,1017,1020,1,0,339,1801,339,0,0,0.000980392156862745,400,"epd",1589,1582.39467678199,0.0366012591011225,0.0602831675438762,0.60715553930511,0.543747694951038,0.999807467026667,1486.4476650203,1612.34561973078,1550.26649858506,1680.51892379181
"399","eptA",1632,1608,1644,12,0,544,2925,547,3,0,0.0072992700729927,401,"eptA",2236,435.981688177333,-0.00315268243365892,0.0609002691042087,-0.0517679557090995,0.958713588940108,0.999807467026667,418.924681859863,455.29966982035,415.831681326278,453.870719702839
"400","eptB",1686,1674,1692,6,0,562,3044,563,1,0,0.00354609929078014,402,"eptB",1907,767.302482647883,0.0283681771917547,0.0616359374990213,0.460253844475151,0.645334026504987,0.999807467026667,811.207223864603,691.30362711255,845.077287856629,721.621791757751
"401","era",879,825,906,27,0,300,1592,301,1,0,0.0298013245033113,403,"era",21,898.632643666595,-0.188670464094341,0.0613381191453158,-3.07590885934019,0.00209861982979599,0.235744960880416,1016.07609240572,991.007767567689,788.547174496606,798.899540196364
"402","erfK",927,915,933,6,0,306,1623,310,4,0,0.00643086816720257,404,"ldtA",1103,433.039298894376,0.00501730248865784,0.0605126114813098,0.0829133360110811,0.933920449951584,0.999807467026667,460.265933359192,402.042139634942,462.780419540535,407.068703042834
"403","eutA",1379,1329,1404,25,0,462,2402,467,5,0,0.0178062678062678,405,"eutA",1336,27.2828701006097,-0.00114082241264534,0.0283000079003324,-0.0403117347762981,0.967844598385909,0.999807467026667,25.72344537736,29.2394283370867,25.8697128935703,28.2988937944216
"404","eutB",1343,1305,1362,19,0,453,2423,453,0,0,0.0139500734214391,406,"eutB",1335,88.4344505636017,0.00172572611055451,0.0436785457073115,0.0395096970974845,0.968484022388908,0.999807467026667,79.0077250876058,97.116672691038,78.5672761952875,99.0461282804756
"405","eutC",875,849,888,13,0,294,1547,295,1,0,0.0146396396396396,407,"eutC",1334,52.0812805398324,0.00320891035308739,0.0368943919421977,0.0869755587275915,0.93069093977988,0.999807467026667,48.6908073214315,54.301795483161,49.8231507579872,55.5093685967501
"406","eutE",1378,1323,1405,27,0,464,2412,467,3,0,0.0192170818505338,408,"eutE",1340,18.4429420282423,-0.0136326972491527,0.0230299224003514,-0.5919558482292,0.55388015432612,0.999807467026667,15.6178061219686,26.1066324438274,12.4557876894968,19.5915418576765
"407","eutG",1172,1140,1188,16,0,391,2051,395,4,0,0.0134680134680135,409,"eutG",1338,22.4256468693565,-0.00632077786155966,0.0260166451432559,-0.242951303934671,0.808043121141954,0.999807467026667,22.9673619440714,24.0181018483212,22.0371628352636,20.6799608497696
"408","eutH",1210,1176,1227,17,0,408,2056,408,0,0,0.0138549307253464,410,"eutH",1337,44.3779839097321,-0.00723931032374852,0.0344490283066885,-0.210145559384122,0.833554068037119,0.999807467026667,49.6095017991943,41.7706119101239,46.9487382142572,39.183083715353
"409","eutI",1008,990,1017,9,0,336,1753,338,2,0,0.00884955752212389,411,"eutD",1341,125.3130258991,0.00854402566353248,0.0496454621145302,0.17210083861888,0.863358253478363,0.999807467026667,125.861143453512,121.134774539359,131.264839497005,122.991346106525
"410","eutJ",827,807,837,10,0,277,1467,278,1,0,0.01194743130227,412,"eutJ",1339,7.86499320589815,-0.00347097989242801,0.0156464543796263,-0.221838111575468,0.824439909802477,0.999807467026667,6.43086134434,10.442652977531,4.79068757288339,9.79577092883825
"411","eutL",629,567,660,31,0,214,1120,219,5,0,0.046969696969697,413,"eutL",1333,44.0990943559038,-0.0364216829574079,0.0345301832882847,-1.05477815316911,0.291526798517251,0.999807467026667,54.2029741880086,46.9919383988894,39.2836380976438,35.9178267390736
"412","eutQ",699,693,702,3,0,232,1232,233,1,0,0.00427350427350427,414,"eutQ",1343,118.08884110135,0.0116121810437169,0.0487370016889056,0.238262113821423,0.811677804048736,0.999807467026667,111.162031809306,120.090509241606,115.934639263778,125.168184090711
"413","eutT",803,801,804,1,0,267,1402,267,0,0,0.00124378109452736,415,"eutT",1342,84.8987235434268,0.00772464102880087,0.0439110070366102,0.175915824985762,0.860360072690454,0.999807467026667,79.0077250876058,87.7182850112601,81.4416887390176,91.4271953358236
"414","evgA",609,597,615,6,0,204,1071,204,0,0,0.00975609756097561,416,"evgA",1291,138.856291174223,0.00272390824130539,0.0508429932952569,0.0535748992095534,0.957273855311804,0.999807467026667,131.373310320089,145.15287638768,134.139252040735,144.759725948387
"415","exbB",735,735,735,0,0,244,1268,244,0,0,0,417,"exbB",1628,1877.60953764372,0.0190424837439038,0.0597644046779211,0.318625841695011,0.750010255182509,0.999807467026667,1932.01448673529,1783.60512856229,1972.80514251338,1822.01339276391
"416","exo",754,750,756,2,0,250,1336,251,1,0,0.00264550264550265,418,"ygdG",1509,250.003349343018,0.0165088193801033,0.0576573236390167,0.286326494851935,0.774628067247223,0.999807467026667,249.884897951497,241.225283780965,259.65526645028,249.247949189329
"417","exoX",663,663,663,0,0,220,1185,220,0,0,0,419,"exoX",1026,260.789417445725,0.0198420669950559,0.058052590853101,0.341794684844734,0.732505409840932,0.999807467026667,251.722286907023,258.977793842768,262.52967899401,269.927910039098
"418","exuR",761,729,777,16,0,258,1390,258,0,0,0.0205920205920206,420,"exuR",1676,484.79880311914,-0.061816935036933,0.0614185415358168,-1.00648653470359,0.314181585738205,0.999807467026667,512.631518591675,503.335873516993,470.445519657149,452.782300710746
"419","exuT",1276,1230,1299,23,0,431,2250,432,1,0,0.0177059276366436,421,"exuT",1675,362.894317990786,-0.0337312605400704,0.060300146686139,-0.559389361283661,0.575896020420102,0.999807467026667,369.315180060669,378.024037786621,343.971367733027,360.266686382829
"420","fabB",1209,1185,1221,12,0,406,2155,406,0,0,0.00982800982800983,422,"fabB",1278,9324.64138726279,0.0228260731870158,0.0543697769409789,0.419830179031167,0.674609516642119,0.999807467026667,9022.49846610903,9426.58284281721,9211.53406514018,9637.95017498474
"421","fabD",922,906,930,8,0,309,1624,309,0,0,0.00860215053763441,423,"fabD",632,4667.61413938588,0.035028276842538,0.0582819981464246,0.601013656987786,0.54783089011276,0.999807467026667,4351.85574116266,4813.01875734402,4519.53465625819,4986.04740277867
"422","fabF",1231,1209,1242,11,0,413,2183,413,0,0,0.00885668276972625,424,"fabF",634,6247.8255329544,-0.0110640326470331,0.0570287484703919,-0.194007986213783,0.846169628619883,0.999807467026667,6010.09927352461,6554.85327399619,5964.40602823982,6461.94355605696
"423","fabG",733,729,735,2,0,243,1243,244,1,0,0.00272108843537415,425,"fabG",633,8740.81787855895,0.0409692678299801,0.0568360490925998,0.720832437934437,0.471012615047258,0.999807467026667,8183.73040791154,8940.99947936202,8521.67505464497,9316.86657231727
"424","fabH",949,939,954,5,0,316,1674,317,1,0,0.00524109014675052,426,"fabH",631,3570.56818856256,0.0383494829194096,0.0564759177064495,0.679041341457124,0.497111667699181,0.999807467026667,3437.75473578861,3568.25452242233,3576.72734191474,3699.53615412458
"425","fabI",786,780,789,3,0,262,1383,262,0,0,0.00380228136882129,427,"fabI",740,4678.05074594625,0.0262286187333969,0.0577169530846827,0.454435262632697,0.649515576850344,0.999807467026667,4413.40827117277,4817.19581853504,4535.82299400599,4945.77590007122
"426","fabR",647,645,648,1,0,214,1111,215,1,0,0.00154320987654321,428,"fabR",2159,1663.92639480819,0.03587175690815,0.0593891670992136,0.604011786328369,0.545835806102332,0.999807467026667,1660.99961579525,1601.90296675325,1727.52193878175,1665.2810579025
"427","fadA",1150,1122,1164,14,0,386,2034,387,1,0,0.0120274914089347,429,"fadA",2082,2093.84600994075,0.0176582949248432,0.0582122823581811,0.303343112647455,0.761628393845352,0.999807467026667,2090.94863138826,2058.24690187135,2122.27459478734,2103.91391171604
"428","fadB",2175,2145,2190,15,0,727,3849,729,2,0,0.00684931506849315,430,"fadB",2083,6362.46991903146,0.00538651680998999,0.0544101102111849,0.0989984543145201,0.921139497354923,0.999807467026667,6404.21920448488,6288.56562306915,6461.67939830511,6295.41545026671
"429","fadD",1667,1629,1686,19,0,561,2984,561,0,0,0.0112692763938316,431,"fadD",1007,5388.99857529768,-0.0106009153984807,0.0547081758410197,-0.193772050256011,0.846354372859197,0.999807467026667,5387.2244176014,5444.79926248465,5316.70506838598,5407.26555271871
"430","fadE",2406,2328,2445,39,0,812,4326,814,2,0,0.0159509202453988,432,"fadE",174,1011.04015827553,-0.0360871249046445,0.0615254535467535,-0.586539762396416,0.557512849136794,0.999807467026667,1084.05948376017,984.74217578117,1041.49547834485,933.863495215913
"431","fadL",1325,1293,1341,16,0,445,2343,446,1,0,0.0119313944817301,433,"fadL",1285,1015.47636322876,-0.0102235891452126,0.0611837511399332,-0.167096475040086,0.86729413953318,0.999807467026667,993.108730461649,1050.53088953962,982.090952441094,1036.17488047267
"432","fadR",718,714,720,2,0,239,1274,239,0,0,0.00277777777777778,434,"fadR",673,961.365126026436,0.0274566684061295,0.0617261570389472,0.444814155347549,0.656454063863837,0.999807467026667,1007.80784210585,879.271380708108,1046.28616591773,912.09511537405
"433","fbaA",1071,1053,1080,9,0,359,1928,359,0,0,0.00833333333333333,435,"fbaA",1587,10147.7023357729,0.00861992931830165,0.0570178001575186,0.15117961925027,0.879834026983115,0.999807467026667,9625.16204352146,10582.5845274299,9707.8492976909,10675.2134744495
"434","fbaB",1048,1038,1053,5,0,349,1863,350,1,0,0.00474833808167141,436,"fbaB",1142,1253.16734330845,0.0165466984672133,0.0603162171470037,0.274332497127354,0.783829112999092,0.999807467026667,1249.42448975749,1233.27731664641,1277.19730693071,1252.7702598992
"435","fbp",994,984,999,5,0,332,1771,332,0,0,0.005005005005005,437,"fbp",2301,1092.8443493858,0.029204874582671,0.0613953446354051,0.475685489772938,0.63429845990822,0.999807467026667,1017.91348136125,1127.80652157334,1057.78381609265,1167.87357851594
"436","fcl",930,858,966,36,0,317,1715,321,4,0,0.0372670807453416,438,"wcaG",1120,22.3454313444632,-0.00776046152446462,0.0257078747482783,-0.301870987020595,0.762750413599368,0.999807467026667,20.2112785107829,27.1508977415805,19.1627502915335,22.8567988339559
"437","fdhD",828,816,834,6,0,277,1478,277,0,0,0.00719424460431655,439,"fdhD",2114,275.074497293269,0.0142761604570473,0.0585092520212679,0.243998341524823,0.807232104379573,0.999807467026667,273.770954373332,268.376181522546,281.692429285543,276.458423991657
"438","fdhE",908,864,930,22,0,306,1636,309,3,0,0.0236559139784946,440,"fdhE",2110,529.489729733321,-0.0669277471012618,0.0616048032749263,-1.08640468832569,0.277299988257068,0.999807467026667,561.322325913106,550.327811915882,507.812882725639,498.495898378657
"439","fdhF",2132,2100,2148,16,0,715,3869,715,0,0,0.0074487895716946,441,"fdhF",2222,152.660971270122,0.00945726605870603,0.0518656363194493,0.182341656823742,0.855314609201549,0.999807467026667,158.934144652974,142.020080494421,163.841514992612,145.848144940481
"440","fdnG",3010,2934,3048,38,0,1010,5474,1015,5,0,0.0124671916010499,442,"fdnG",826,211.165828337272,0.0889188786165783,0.0559167013746753,1.59020250534395,0.111789165978922,0.999807467026667,180.982812119283,196.321875977582,228.994865983826,238.363759268397
"441","fdnH",882,876,885,3,0,292,1577,294,2,0,0.00338983050847458,443,"fdnH",827,63.72548364547,0.00961010162751635,0.0395502780229479,0.242984426606063,0.80801746174289,0.999807467026667,56.9590576212972,66.8329790561982,60.3626634183307,70.747234486054
"442","fdnI",649,639,654,5,0,217,1143,217,0,0,0.00764525993883792,444,"fdnI",828,70.7165912242348,0.00123858841246542,0.0414560297970166,0.029877159451351,0.976165021833516,0.999807467026667,68.9020858322143,72.0543055449637,68.9859010495208,72.9240724702403
"443","fdoG",3019,2955,3051,32,0,1015,5485,1016,1,0,0.0104883644706654,445,"fdoG",2113,3542.03577132381,0.0125654448078422,0.0568519380708211,0.221020518107744,0.825076456881018,0.999807467026667,3435.91734683309,3603.75954254594,3478.99731542792,3649.46888048829
"444","fdoH",895,879,903,8,0,300,1621,300,0,0,0.008859357696567,446,"fdoH",2112,467.48359060761,0.0156615035642,0.0613471671835528,0.255293019763085,0.798496790795029,0.999807467026667,463.02201679248,460.520996309116,476.194344744609,470.197004584236
"445","fdoI",635,633,636,1,0,211,1104,211,0,0,0.00157232704402516,447,"fdoI",2111,269.36786522897,0.0184148267963076,0.0576625505940493,0.319355051183045,0.749457291553363,0.999807467026667,247.128814518209,280.907365095583,257.738991421126,291.696289880961
"446","feaB",1492,1476,1500,8,0,498,2649,499,1,0,0.00533333333333333,448,"feaB",782,361.350586715273,0.0110088829531883,0.0600611637828057,0.183294532769942,0.8545669239474,0.999807467026667,372.98995797172,342.519017663016,379.422455772364,350.470915453991
"447","feaR",903,897,906,3,0,299,1615,301,2,0,0.0033112582781457,449,"feaR",781,2126.87087554785,0.0104140736857055,0.0472016156546455,0.220629602213214,0.825380849756636,0.999807467026667,2355.53264098397,1811.80029160162,2452.83203731629,1887.3185322895
