"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"828","lpxL",916,906,921,5,0,306,1629,306,0,0,0.00542888165038002,835,"lpxL",589,106.140552961584,0.00689526781924355,0.0399681500190403,0.172519063703442,0.863029475380686,0.999740963348521,100.970353922103,107.783131075713,103.546344338501,112.262382510017
"829","lpxM",965,951,972,7,0,323,1728,323,0,0,0.00720164609053498,836,"lpxM",1018,212.120353744378,0.0089087530279891,0.0462817269292696,0.192489641572882,0.847358681025633,0.999740963348521,184.680818284873,233.344922947419,190.885434780542,239.570238964676
"830","lrhA",933,921,939,6,0,311,1651,312,1,0,0.00638977635782748,837,"lrhA",1244,5862.89997648987,0.0332764347774251,0.0557087619343739,0.597328564160615,0.550288037284396,0.999740963348521,5516.26070316312,5982.51935785194,5735.56707335873,6217.2527715857
"831","lsrB",1010,984,1023,13,0,338,1787,340,2,0,0.0127077223851417,838,"lsrB",831,72.1426575758482,0.00280018728893767,0.0332921365040468,0.0841095700961487,0.932969315772313,0.999740963348521,82.8474698848028,60.0029801864793,85.5382844535446,60.181895778566
"832","lsrC",1012,978,1029,17,0,340,1713,342,2,0,0.0165208940719145,839,"lsrC",829,69.1368302456134,-2.05043362103944e-05,0.0331829681624058,-0.000617917484356464,0.999506973210757,0.999740963348521,79.395491972936,58.8918138867297,79.2354634938098,59.0245516289781
"833","lsrD",990,984,993,3,0,330,1647,330,0,0,0.00302114803625378,840,"lsrD",830,38.679711013728,0.00371567777750673,0.027353137944665,0.135841006067512,0.891946973345001,0.999740963348521,37.9717570305346,37.779654191487,39.6177317469049,39.3497010859854
"834","lsrF",868,852,876,8,0,288,1554,291,3,0,0.0091324200913242,841,"lsrF",832,89.7465713504971,0.00343710331585498,0.0372244975387185,0.0923344448714163,0.926432322202642,0.999740963348521,96.6553815322699,81.115139881722,99.0443293672622,82.1714346207343
"835","lsrK",1588,1578,1593,5,0,529,2818,530,1,0,0.00313873195229127,842,"lsrK",827,616.645676654385,0.00714051277296817,0.0557827270077172,0.128005803158034,0.898144380568951,0.999740963348521,594.603195319053,631.142458257782,599.66839416906,641.168658871645
"836","lsrR",940,912,954,14,0,315,1646,317,2,0,0.0146750524109015,843,"lsrR",828,514.944117969896,-0.011913667402089,0.0551679424764446,-0.215952723036134,0.82902459952865,0.999740963348521,506.57775856645,534.470990179566,497.922855819055,520.804867314513
"837","ltaE",980,936,1002,22,0,331,1763,333,2,0,0.0219560878243513,844,"ltaE",485,110.277465444399,-0.0380995046771753,0.0403458132066768,-0.944323627386207,0.345004295588541,0.999740963348521,115.641260047537,124.450625571957,94.542314396023,106.475661762078
"838","lysA",1260,1254,1263,3,0,420,2233,420,0,0,0.00237529691211401,845,"lysA",1525,26.5472077002366,0.00132607616655892,0.0232284938563576,0.0570883404993552,0.954474824210277,0.999740963348521,25.8898343390009,26.6679911939908,27.0120898274352,26.6189154405196
"839","lysC",1333,1299,1350,17,0,446,2321,449,3,0,0.0125925925925926,846,"lysC",2188,498.044143999153,0.00247530588223844,0.0510450266773807,0.0484925965047111,0.961323664635527,0.999740963348521,426.319272115548,566.694812872304,428.591825261971,570.570665746789
"840","lysP",1468,1464,1470,2,0,489,2537,489,0,0,0.00136054421768707,847,"lysP",1168,124.233725076284,0.00863145631561682,0.0399143425925107,0.216249492162158,0.828793276926455,0.999740963348521,104.42233183397,138.895787468702,108.948762303988,144.668018698476
"841","lysR",930,918,936,6,0,309,1607,311,2,0,0.00641025641025641,848,"lysR",1526,63.8307831918984,0.00239781973895076,0.0334746555871094,0.0716309009576224,0.94289564782497,0.999740963348521,62.1356024136021,64.4476453854778,63.9286125915965,64.8112723769172
"842","lysS",1493,1443,1518,25,0,504,2683,505,1,0,0.0164690382081686,849,"lysS",1554,507.837179966982,-0.0144130036432514,0.0550826809971531,-0.261661258717532,0.793582611171687,0.999740963348521,502.262786176617,526.692826081318,486.217616893833,516.175490716162
"843","lysU",1501,1467,1518,17,0,505,2685,505,0,0,0.0111989459815547,850,"lysU",2245,158.704076291815,0.00298548110424538,0.0443653438183801,0.0672930906715643,0.946348377267742,0.999740963348521,146.709061254338,168.897277561942,146.765688062398,172.444278288583
"844","macA",1109,1095,1116,7,0,369,1900,371,2,0,0.00627240143369176,851,"macA",493,294.467297760803,0.016479106337671,0.0513561249875371,0.320879083880844,0.748302025109942,0.999740963348521,299.459083854443,277.791574937404,312.439839004,288.178693247364
"845","macB",1925,1881,1947,22,0,644,3387,648,4,0,0.0112994350282486,852,"macB",494,459.69489607417,-0.00457951497417135,0.0547315405144582,-0.0836723200393308,0.933316965359101,0.999740963348521,463.428034668116,460.022848096341,462.807139043389,452.521562488832
"846","maeB",2234,2142,2280,46,0,756,3990,759,3,0,0.0201754385964912,853,"maeB",1333,8548.68063938334,-0.0580186218688611,0.0544319851919581,-1.0658920791563,0.286472429995041,0.999740963348521,8952.7047144265,8680.431133644,8427.77202615977,8133.81468330311
"847","mak",891,855,909,18,0,299,1581,302,3,0,0.0198019801980198,854,"mak",214,322.786980783237,-0.00721741230529336,0.0523963715669097,-0.137746414292768,0.890440835709806,0.999740963348521,329.663890583278,321.127060627639,323.244674934974,317.112296987059
"848","malE",1181,1161,1191,10,0,396,2072,396,0,0,0.00839630562552477,855,"malE",2196,87.8614219019517,0.00283723813484041,0.0360052471381221,0.0788006849100715,0.937191159263843,0.999740963348521,74.2175251051358,100.004966977465,76.5342545110663,100.688941014139
"849","malF",1536,1518,1545,9,0,514,2696,514,0,0,0.0058252427184466,856,"malF",2195,33.2632403528036,0.00311304655259668,0.0252297519830195,0.123387917356138,0.901799924513751,0.999740963348521,28.478817772901,36.6684878917373,29.7132988101787,38.1923569363976
"850","malG",882,864,891,9,0,296,1516,296,0,0,0.0101010101010101,857,"malG",2194,126.424178480235,0.00772375984622246,0.0419453820567878,0.184138502678689,0.853904802112225,0.999740963348521,116.504254525504,132.228789670204,121.554404223458,135.409265501773
"851","malI",1015,987,1029,14,0,341,1793,342,1,0,0.0136054421768707,858,"malI",878,135.214626648108,-0.00745360912315747,0.0430363887007794,-0.173193182517716,0.862499582228263,0.999740963348521,143.257083342472,131.117623370455,136.861255125671,129.622544753834
"852","malK",1110,1098,1116,6,0,371,1956,371,0,0,0.00537634408602151,859,"malK",2197,20.9149600995863,0.00209746264451277,0.0208572038527387,0.100562983385588,0.919897382672546,0.999740963348521,19.848872993234,21.1121596952427,20.7092688677003,21.9895388421683
"853","malM",918,912,921,3,0,305,1574,306,1,0,0.00325732899022801,860,"malM",2198,68.2301125164682,0.0046531617932461,0.0304889411656161,0.152618018709476,0.878699514593104,0.999740963348521,49.1906852441017,84.4486387809709,51.3229706721268,87.9581553686733
"854","malP",2380,2352,2394,14,0,797,4281,797,0,0,0.00584795321637427,861,"malP",1818,80.677027500863,0.00283270679550642,0.0365001539751083,0.0776080779669649,0.938139816476458,0.999740963348521,81.1214809288694,78.8928072822228,82.8370754708011,79.8567463215587
"855","malQ",2074,2052,2085,11,0,692,3726,694,2,0,0.0052757793764988,862,"malQ",1817,63.9087091046498,-0.000960700859377926,0.0334915421494478,-0.0286848797553434,0.977115915613679,0.999740963348521,63.8615913695355,64.4476453854778,64.8290155858444,62.4965840777416
"856","malT",2645,2527,2704,59,0,898,4753,901,3,0,0.0218195266272189,863,"malT",1819,1993.16741807553,-0.0283432053429507,0.0562338624576944,-0.504023805305454,0.614244648662666,0.999740963348521,2034.94097904547,2020.1003329448,1946.67127356383,1970.95708674803
"857","malX",1586,1572,1593,7,0,528,2748,530,2,0,0.00439422473320778,864,"malX",879,113.102423501373,0.00796272403957206,0.0401169034051625,0.198488002903718,0.842663270320074,0.999740963348521,120.819226915337,101.116133277215,125.15601620045,105.31831761249
"858","malY",1144,1086,1173,29,0,386,2091,390,4,0,0.0247229326513214,865,"malY",880,190.211274203575,-0.0233061324741445,0.0467013215282454,-0.499046530408112,0.617746604574548,0.999740963348521,184.680818284873,210.010430652678,172.877374895585,193.276472981164
"859","malZ",1803,1779,1815,12,0,601,3234,604,3,0,0.00661157024793388,866,"malZ",221,82.7385124923334,-0.000609183797065136,0.0368301035888542,-0.0165403769662351,0.98680329032645,0.999740963348521,84.5734588407362,81.115139881722,81.9366724765533,83.3287787703221
"860","manA",1159,1125,1176,17,0,388,2049,391,3,0,0.0144557823129252,867,"manA",872,312.788099794115,-0.00608461213656982,0.0516556074494974,-0.117791899795557,0.906232547891393,0.999740963348521,296.870100420543,333.349889924885,298.033391096035,322.899017734998
"861","manX",971,969,972,1,0,323,1681,323,0,0,0.00102880658436214,868,"manX",996,1008.76068090716,0.0294010518655858,0.0567449890176159,0.51812595921833,0.604370389333833,0.999740963348521,985.539693837967,990.049173076908,1028.26021943103,1031.19363728274
"862","manY",798,792,801,3,0,266,1345,266,0,0,0.00374531835205993,869,"manY",997,743.259481986451,0.0318819179765988,0.0564000251088536,0.565281981968375,0.571881982123971,0.999740963348521,731.819317315758,717.813429638252,773.446172058893,749.959008932899
"863","maoC",2034,2010,2046,12,0,678,3601,681,3,0,0.00586510263929619,870,"paaZ",765,20.058496449855,0.000697793237913894,0.0204738061226956,0.0340822431223658,0.972811568194217,0.999740963348521,19.848872993234,20.0009933954931,20.7092688677003,19.6748505429927
"864","map",786,768,795,9,0,264,1402,264,0,0,0.0113207547169811,871,"map",118,943.774626600639,-0.0273157089500814,0.0566968429020866,-0.481785361439872,0.629958429384465,0.999740963348521,944.978953373532,980.048676379162,910.307427184565,939.763449465299
"865","marC",661,651,666,5,0,221,1129,221,0,0,0.00750750750750751,872,"marC",840,73.9335391082965,0.00201587340652146,0.0346516932381471,0.0581753218426349,0.953608977739141,0.999740963348521,80.2584864509027,66.669977984977,82.8370754708011,65.968616526505
"866","mazG",787,777,792,5,0,263,1389,263,0,0,0.00631313131313131,873,"mazG",1488,270.160983771755,-0.0104346271959082,0.0503881087339045,-0.207085113097073,0.835943388130201,0.999740963348521,259.761337867975,287.792071635151,253.013241383643,280.077284200249
"867","mdh",930,912,939,9,0,311,1594,312,1,0,0.00958466453674121,874,"mdh",1740,8319.72063663109,-0.0373343175860041,0.054495144242549,-0.685094389691588,0.49328436028907,0.999740963348521,8613.54788458559,8362.63757191561,8317.02245786728,7985.67463215587
"868","mdlA",1760,1734,1773,13,0,588,3119,590,2,0,0.00733220530174845,875,"mdlA",248,66.1085891298376,0.00487981049077707,0.0336050440836379,0.145210655835831,0.884544552968383,0.999740963348521,69.9025527153024,60.0029801864793,72.0322395398271,62.4965840777416
"869","mdlB",1757,1707,1782,25,0,590,3076,593,3,0,0.0140291806958474,876,"mdlB",249,33.4767683186718,0.00197736319549357,0.0257137052314441,0.0768991935505096,0.938703739102563,0.999740963348521,32.7937901627344,33.3349889924885,34.2153137814179,33.5629803380464
"870","mdoB",2263,2205,2292,29,0,762,4086,763,1,0,0.012652705061082,877,"opgB",2333,361.660552785961,7.76291156149825e-05,0.0531359676337715,0.00146095232799796,0.998834329108086,0.999740963348521,366.772653135846,356.684382219627,373.667242612853,349.517933175518
"871","mdoC",1139,1101,1158,19,0,384,2011,385,1,0,0.0164075993091537,878,"opgC",585,50.5496305702096,-0.00913616395902032,0.0299737671969276,-0.304805328572673,0.760514422918958,0.999740963348521,58.6836245017353,46.6689845894839,54.0241796548703,42.8217335347489
"872","mdoD",1623,1617,1626,3,0,540,2927,541,1,0,0.0018450184501845,879,"opgD",783,526.648388005637,0.0382296594568236,0.0547930862996061,0.6977095476569,0.485358856010155,0.999740963348521,537.645559773252,477.801508892335,572.656304341625,518.490179015337
"873","mdoG",1522,1494,1536,14,0,509,2729,511,2,0,0.00911458333333333,880,"opgG",586,735.773518387031,-0.00037481811457983,0.0555551538569216,-0.00674677484550124,0.994616893354505,0.999740963348521,685.217615505557,786.705740222729,680.704663651366,790.466054168472
"874","mdoH",2534,2514,2544,10,0,847,4518,847,0,0,0.00393081761006289,881,"opgH",587,449.055037710314,0.0199379029342043,0.054572478111412,0.365347215743075,0.714852237575924,0.999740963348521,433.223227939281,447.800018799095,451.101900118167,464.095003984711
"875","mdtA",1225,1179,1248,23,0,413,2145,415,2,0,0.0184294871794872,882,"mdtA",1118,18.0447631427026,0.000665180800523093,0.0190712102484572,0.0348787933150128,0.972176390805779,0.999740963348521,14.6709061254338,21.1121596952427,14.4064479079654,21.9895388421683
"876","mdtB",3059,2931,3123,64,0,1035,5372,1040,5,0,0.0204931155939801,883,"mdtB",1119,18.6255813789533,-0.00318050371989974,0.0195952316402496,-0.162310085345806,0.87106167303349,0.999740963348521,16.3968950813672,22.2233259949923,16.2072538964611,19.6748505429927
"877","mdtC",3021,2907,3078,57,0,1022,5346,1025,3,0,0.0185185185185185,884,"mdtC",1120,13.9211358720819,0.00134908939842178,0.016741920564272,0.0805815195002651,0.935774763705345,0.999740963348521,17.2598895593339,10.0004966977465,18.0080598849568,10.4160973462903
"878","mdtE",1155,1149,1158,3,0,385,2010,385,0,0,0.00259067357512953,885,"mdtE",1871,3.90562967727124,0.000420400001412566,0.00944228061050837,0.0445231421045357,0.964487405533398,0.999740963348521,4.31497238983348,3.33349889924885,4.50201497123919,3.47203244876342
"879","mdtF",3068,2976,3114,46,0,1034,5442,1037,3,0,0.014771997430957,886,"mdtF",1872,52.4400380665514,0.00352719062775975,0.0306072596497981,0.1152403275601,0.908254634816803,0.999740963348521,46.6017018102016,56.6694812872304,48.6217616893833,57.8672074793903
"880","mdtG",1221,1209,1227,6,0,408,2083,408,0,0,0.00488997555012225,887,"mdtG",588,23.6676586142825,-0.00220496988859878,0.0217945284856505,-0.101170800279095,0.919414875762605,0.999740963348521,21.5748619491674,26.6679911939908,19.8088658734524,26.6189154405196
"881","mdtH",1189,1149,1209,20,0,402,2068,402,0,0,0.0165425971877585,888,"mdtH",594,58.166122857493,-0.0038483050583912,0.0318482684751585,-0.120832473557954,0.903823728366215,0.999740963348521,52.6426631559684,65.5588116852274,53.1237766606225,61.3392399281538
"882","mdtK",1361,1335,1374,13,0,456,2356,457,1,0,0.00946142649199418,889,"mdtK",904,557.76707114208,0.0205134564070949,0.0556073738391212,0.368898133302299,0.712203654784666,0.999740963348521,544.549515596985,551.13848467581,563.652274399147,571.728009896377
"883","mdtL",1142,1074,1176,34,0,389,1990,391,2,0,0.0289115646258503,890,"mdtL",1992,7.14530923792688,-0.000399145670443838,0.0126200497748448,-0.0316278998549945,0.974768793648945,0.999740963348521,7.76695030170026,6.6669977984977,7.20322395398271,6.94406489752684
"884","melA",1349,1335,1356,7,0,449,2435,451,2,0,0.0051622418879056,891,"melA",2238,116.789596539255,0.0023059334210885,0.0412076203397731,0.0559589076504579,0.955374542782069,0.999740963348521,111.326287657704,121.117126672708,114.351180269475,120.363791557132
"885","melB",1406,1398,1410,4,0,468,2441,469,1,0,0.00283687943262411,892,"melB",2239,77.2583505493169,0.00563948432813679,0.0353722714497703,0.159432349040548,0.873328254006859,0.999740963348521,82.8474698848028,68.8923105844762,85.5382844535446,71.755337274444
"886","melR",909,909,909,0,0,302,1644,302,0,0,0,893,"melR",2237,441.726233133781,0.0213227734526874,0.0543164784420633,0.392565461979119,0.694640453083737,0.999740963348521,446.168145108782,418.909695005605,465.508348026132,436.318744394603
"887","menA",923,915,927,4,0,307,1593,308,1,0,0.00431499460625674,894,"menA",2131,64.9123475901917,0.00465868916437038,0.0336700142211302,0.138363148104842,0.889953420387057,0.999740963348521,62.1356024136021,65.5588116852274,64.8290155858444,67.1259606760928
"888","menB",844,816,858,14,0,285,1540,285,0,0,0.0163170163170163,895,"menB",1231,73.3867357605148,-0.000666586168337566,0.0352343515861279,-0.0189186444004267,0.984906006121687,0.999740963348521,75.9435140610692,71.1146431839755,74.7334485225706,71.755337274444
"889","menC",940,894,963,23,0,318,1659,320,2,0,0.023883696780893,896,"menC",1230,40.8256065742528,-0.0152593358465314,0.0276076194020983,-0.552721899859702,0.580453854950355,0.999740963348521,47.4646962881683,41.1131530907358,42.3189407296484,32.4056361884586
"890","menD",1658,1632,1671,13,0,554,2930,556,2,0,0.00777977259126272,897,"menD",1233,50.5937010473613,-0.00080788844843528,0.0299181592444413,-0.0270032805773431,0.978457117464446,0.999740963348521,44.8757128542682,56.6694812872304,44.1197467181441,56.7098633298025
"891","menE",1328,1272,1356,28,0,446,2351,451,5,0,0.0206489675516224,898,"menE",1229,18.2626296034168,-0.00659698457579291,0.0193898721709614,-0.340228368584743,0.733684556088427,0.999740963348521,21.5748619491674,17.7786607959939,19.8088658734524,13.8881297950537
"892","menF",1287,1269,1296,9,0,427,2271,431,4,0,0.00694444444444444,899,"menF",1234,63.46352124175,0.00453689819664856,0.0333654942001341,0.135975752957087,0.891840449247263,0.999740963348521,60.4096134576687,64.4476453854778,63.0282095973487,65.968616526505
"893","mepA",819,807,825,6,0,273,1446,274,1,0,0.00727272727272727,900,"mepA",1269,92.8556624922602,0.00784930090393836,0.0382508097656053,0.20520613686449,0.837411074948694,0.999740963348521,94.0663980983698,87.7821376802197,98.1439263730144,91.4301878174367
