"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_starvation1","K12_starvation2"
"437","fimC",720,708,726,6,0,239,1260,241,2,0,0.00826446280991736,444,"fimC",2278,3.48187746012371,-0.000322584105360252,0.00837430589718581,-0.038520697634016,0.969272529403884,0.999974208147515,3.19646457054944,3.90833380529647,3.07036210257627,3.75234936207265
"438","fimH",892,870,903,11,0,299,1536,300,1,0,0.0121816168327796,445,"fimH",2279,11.9688961905193,-0.00105849768385231,0.0150789951072524,-0.0701968318394914,0.944036995932743,0.999974208147515,11.7203700920146,12.7020848672135,11.257994376113,12.1951354267361
"439","fiu",2255,2199,2283,28,0,756,4029,760,4,0,0.0122645641699518,446,"fiu",426,9.24377612161896,0.000242204652178273,0.0133498391444835,0.0181428891806804,0.985524862955434,0.999974208147515,9.58939371164833,8.79375106191705,9.21108630772883,9.38087340518162
"440","fixA",760,738,771,11,0,254,1300,256,2,0,0.0142671854734112,447,"fixA",28,0.52223555609381,-2.72968871414948e-05,0.00306919684220653,-0.00889382093911916,0.992903851137211,0.999974208147515,1.06548819018315,0,1.02345403419209,0
"441","fixB",941,939,942,1,0,312,1657,313,1,0,0.00106157112526539,448,"fixB",29,0.52223555609381,-2.72968871414948e-05,0.00306919684220653,-0.00889382093911916,0.992903851137211,0.999974208147515,1.06548819018315,0,1.02345403419209,0
"442","fixC",1265,1221,1287,22,0,428,2249,428,0,0,0.0170940170940171,449,"fixC",30,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"443","fklB",617,609,621,4,0,206,1063,206,0,0,0.00644122383252818,450,"fklB",2246,34.9538968158882,-0.00379374860484253,0.0240791707788831,-0.1575531250507,0.874808942903719,0.999974208147515,41.5540394171428,30.2895869910476,38.8912532992995,29.080707556063
"444","fkpA",809,801,813,4,0,269,1376,270,1,0,0.00492004920049201,451,"fkpA",1743,191.709966058472,-0.0100061643195027,0.0450118482869688,-0.222300676384346,0.824079825597992,0.999974208147515,180.067504140952,210.072942034685,175.010639846848,201.688778211405
"445","flgA",656,648,660,4,0,217,1114,219,2,0,0.00606060606060606,452,"flgA",585,44.5240358763533,-0.00363968416115951,0.0273365741336522,-0.133143390366496,0.894079980050352,0.999974208147515,46.8814803680585,43.9687553095853,45.031977504452,42.2139303233173
"446","flgD",694,690,696,2,0,231,1158,231,0,0,0.0028735632183908,453,"flgD",586,82.7812450795808,-0.00625288530387734,0.0349517896769559,-0.178900289846959,0.858015995192856,0.999974208147515,80.9771024539193,87.9375106191705,77.782506598599,84.4278606466345
"447","flgF",731,681,756,25,0,247,1276,251,4,0,0.0330687830687831,454,"flgF",587,53.7917122057001,0.0252080223163019,0.0290878339081,0.866617376733657,0.386151689339053,0.999974208147515,42.6195276073259,51.7854229201782,53.2196097779888,67.5422885173076
"448","flgG",783,783,783,0,0,260,1343,260,0,0,0,455,"flgG",588,45.8464716818037,-0.00272927647458918,0.0275288075095037,-0.0991425608845193,0.921025079829776,0.999974208147515,50.077944938608,42.9916718582611,48.1023396070283,42.2139303233173
"449","flgH",699,699,699,0,0,232,1214,232,0,0,0,456,"flgH",589,15.3204450762433,-0.00126365007298863,0.0164258711202737,-0.0769304753297962,0.938678853572861,0.999974208147515,11.7203700920146,19.5416690264823,11.257994376113,18.7617468103632
"450","flgI",1090,1074,1098,8,0,365,1847,365,0,0,0.00728597449908925,457,"flgI",590,15.5984097695061,-0.000312593551487287,0.0167551526018442,-0.0186565624865082,0.985115080331729,0.999974208147515,12.7858582821978,18.5645855751582,12.2814484103051,18.7617468103632
"451","flgJ",940,936,942,2,0,313,1666,313,0,0,0.00212314225053079,458,"flgJ",591,11.2458326297277,6.29613326251137e-05,0.0146461742573413,0.00429882449292551,0.996570044871697,0.999974208147515,11.7203700920146,10.7479179645653,11.257994376113,11.2570480862179
"452","flgK",1630,1602,1644,14,0,545,2816,547,2,0,0.00851581508515815,459,"flgK",592,201.240836940482,0.00224456885243041,0.0463204957712698,0.0484573581317884,0.961351747774629,0.999974208147515,192.85336242315,208.118775132037,198.550082633266,205.441127573477
"453","flgL",925,867,954,29,0,312,1633,317,5,0,0.030398322851153,460,"flgL",593,170.721404099212,0.0294503162673854,0.0440932649663664,0.667909629505767,0.504191280229768,0.999974208147515,169.412622239121,153.402101857886,189.338996325537,170.731895974305
"454","flhA",2071,2055,2079,8,0,690,3569,692,2,0,0.00384800384800385,461,"flhA",1016,24.0681209554384,-0.00203788808607008,0.0207587348641327,-0.098170148586038,0.921797185917635,0.999974208147515,26.6372047545787,22.4729193804547,25.5863508548023,21.5760088319177
"455","flhB",1149,1149,1149,0,0,382,1996,382,0,0,0,462,"flhB",1017,11.0113107945982,-0.000976140627913436,0.014498291766964,-0.0673279751575756,0.94632060645697,0.999974208147515,11.7203700920146,10.7479179645653,11.257994376113,10.3189607456998
"456","fliA",716,708,720,4,0,239,1234,239,0,0,0.00555555555555556,463,"fliA",1040,134.295908403647,0.000851856143657105,0.041423496568405,0.0205645639365665,0.983593008366508,0.999974208147515,134.251511963077,133.860432831404,133.049024444972,136.022664375133
"457","fliD",1389,1353,1407,18,0,466,2329,468,2,0,0.0127931769722814,464,"fliD",1041,69.3238630160643,0.000368870085419583,0.0327371520597933,0.0112676290456132,0.991009922977281,0.999974208147515,67.1257559815383,71.3270919466605,67.5479662566781,71.2946378793803
"458","fliF",1639,1599,1659,20,0,552,2896,552,0,0,0.0120554550934298,465,"fliF",1044,35.8650893314402,0.00105138599218127,0.0248579663232689,0.042295736445547,0.966262944070176,0.999974208147515,34.0956220858607,37.1291711503164,33.773983128339,38.4615809612446
"459","fliG",982,954,996,14,0,331,1694,331,0,0,0.0140562248995984,466,"fliG",1045,34.1768818579656,-0.000750348210014435,0.0238899362688,-0.0314085479999535,0.974943724197666,0.999974208147515,39.4230630367765,29.3125035397235,38.8912532992995,29.080707556063
"460","fliH",675,651,687,12,0,225,1166,228,3,0,0.0174672489082969,467,"fliH",1046,18.4122591726884,0.00260421957451475,0.0184073175128963,0.141477408247574,0.88749280612526,0.999974208147515,17.0478110429304,18.5645855751582,17.3987185812656,20.6379214913996
"461","fliI",1352,1308,1374,22,0,457,2372,457,0,0,0.0160116448326055,468,"fliI",1047,10.3703393098216,0.00121335192158411,0.0138040218836837,0.0878984350943611,0.929957400405489,0.999974208147515,7.45841733128204,12.7020848672135,8.18763227353673,13.1332227672543
"462","fliM",990,960,1005,15,0,333,1741,334,1,0,0.0149253731343284,469,"fliM",1048,14.1997596350113,0.0008276942489899,0.0153933015831637,0.0537697676173111,0.95711859660762,0.999974208147515,19.1787874232967,8.79375106191705,19.4456266496497,9.38087340518162
"463","fliP",727,705,738,11,0,245,1226,245,0,0,0.0149051490514905,470,"fliP",1049,1.77912731869621,0.00101770677289011,0.00598343646980454,0.170087336604304,0.864941452332926,0.999974208147515,2.1309763803663,0.977083451324117,3.07036210257627,0.938087340518162
"464","fliR",767,729,786,19,0,258,1281,261,3,0,0.0241730279898219,471,"fliR",1050,5.26100477881992,0.000682434078127589,0.010189802005826,0.0669722608680141,0.946603786226545,0.999974208147515,5.32744095091574,4.88541725662058,6.14072420515255,4.69043670259081
"465","fliY",784,750,801,17,0,265,1370,266,1,0,0.0212234706616729,472,"fliY",1039,1352.26014663342,0.016426605911864,0.0564602625409906,0.290941011830013,0.771096434455433,0.999974208147515,1354.23548972278,1321.01682619021,1385.75676229609,1348.0315083246
"466","flk",985,965,995,10,0,328,1682,331,3,0,0.0100502512562814,473,"flk",1242,4.00411301621752,-0.00036903575272471,0.00896147876256895,-0.0411802295694913,0.967152214819388,0.999974208147515,4.26195276073259,3.90833380529647,4.09381613676837,3.75234936207265
"467","fmt",939,921,948,9,0,313,1649,315,2,0,0.00949367088607595,474,"fmt",1730,650.43523190691,-0.00896408975738866,0.0532027439436773,-0.168489237451332,0.866198409904749,0.999974208147515,728.793922085273,584.295903891822,716.417823934464,572.233277716079
"468","fnr",753,753,753,0,0,250,1328,250,0,0,0,475,"fnr",736,603.796572402809,-0.0234475671914276,0.055426794364624,-0.423036682171773,0.672268497873375,0.999974208147515,611.590221165127,620.447991590814,587.462615626261,595.685461229033
"469","focA",847,825,858,11,0,285,1491,285,0,0,0.0128205128205128,476,"focA",501,225.778599330278,0.001935160260153,0.0475796088927151,0.0406720505945414,0.967557343546192,0.999974208147515,233.341913650109,216.912526193954,233.347519795797,219.51243768125
"470","folC",1256,1230,1269,13,0,420,2210,422,2,0,0.0102442868400315,477,"folC",1237,138.49128444156,-0.00926822788026589,0.0413013217600884,-0.224405115509457,0.822442090586461,0.999974208147515,132.12053558271,150.470851503914,126.908300239819,144.465450439797
"471","folD",860,846,867,7,0,288,1510,288,0,0,0.00807381776239908,478,"folD",289,18.1604297930955,0.000541474019459042,0.0177548838219557,0.0304971874155242,0.975670536456606,0.999974208147515,22.3752519938461,13.6791683185376,22.515988752226,14.0713101077724
"472","folE",663,651,669,6,0,222,1183,222,0,0,0.00896860986547085,479,"folE",1144,6.00616952432628,-0.000544694774103375,0.0108708486676614,-0.050106002829727,0.960037916182508,0.999974208147515,6.39292914109889,5.8625007079447,6.14072420515255,5.62852404310897
"473","folM",714,696,723,9,0,236,1270,240,4,0,0.012448132780083,480,"folM",850,17.9045662845475,-0.000482412141665196,0.0176962931097736,-0.027260632420174,0.978251855967743,0.999974208147515,22.3752519938461,13.6791683185376,21.4925347180339,14.0713101077724
"474","folP",847,843,849,2,0,282,1495,282,0,0,0.00235571260306243,481,"folP",1679,15.3204450762433,-0.00126365007298863,0.0164258711202737,-0.0769304753297962,0.938678853572861,0.999974208147515,11.7203700920146,19.5416690264823,11.257994376113,18.7617468103632
"475","fpr",730,696,747,17,0,246,1312,248,2,0,0.0227576974564926,482,"fpr",2093,26.8066772880712,0.00290786579044981,0.0217649543731347,0.13360311906002,0.893716417650952,0.999974208147515,28.768181134945,23.4500028317788,29.6801669915707,25.3283581939904
"476","frc",1251,1251,1251,0,0,416,2246,416,0,0,0,483,"frc",1260,0.47879269796057,-5.52723542641579e-05,0.00297125915648068,-0.0186023336751364,0.985158341155445,0.999974208147515,0,0.977083451324117,0,0.938087340518162
"477","frdA",1798,1776,1809,11,0,602,3244,602,0,0,0.00608070757324489,484,"frdA",2218,1192.21932379884,-0.0253100938793938,0.0565230640316509,-0.447783472340088,0.654309472570332,0.999974208147515,1215.72202499897,1209.62931273926,1171.85486914994,1171.67108830718
"478","frdB",731,723,735,4,0,244,1328,244,0,0,0.0054421768707483,485,"frdB",2217,352.619651452679,-0.0171679126611703,0.0520550486870624,-0.329803027644408,0.741548799533361,0.999974208147515,351.611102760439,367.383377697868,338.763285317582,352.720840034829
"479","fre",693,675,702,9,0,233,1240,233,0,0,0.0128205128205128,486,"fre",2046,184.364030886731,-0.00137201286687455,0.0443543013300282,-0.03093302849403,0.975322949590358,0.999974208147515,168.347134048937,201.279190972768,169.893369675887,197.936428849332
"480","frlA",1337,1335,1338,1,0,445,2293,445,0,0,0.000747384155455904,487,"frlA",1756,3.08997047842962,-0.000248728950072954,0.00739422978240509,-0.0336382500128432,0.973165620416994,0.999974208147515,5.32744095091574,0.977083451324117,5.11727017096046,0.938087340518162
"481","frlB",1018,1008,1023,5,0,340,1826,340,0,0,0.00488758553274682,488,"frlB",1757,4.04755587435076,-0.000362000887041458,0.00889000165565724,-0.0407200022073218,0.967519115363922,0.999974208147515,5.32744095091574,2.93125035397235,5.11727017096046,2.81426202155448
"482","frlC",828,822,831,3,0,275,1473,276,1,0,0.0036101083032491,489,"frlC",1758,2.48084920606933,-0.000233040309640693,0.00712060746260457,-0.0327275883222823,0.973891823371587,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,2.81426202155448
"483","frlD",784,780,786,2,0,259,1384,261,2,0,0.00254452926208651,490,"frlD",1759,7.87789745803532,-0.000667334272502334,0.0119922922773751,-0.0556469319682391,0.955623076097718,0.999974208147515,5.32744095091574,10.7479179645653,5.11727017096046,10.3189607456998
"484","frlR",732,732,732,0,0,243,1306,243,0,0,0,491,"frlR",1760,13.1871387352399,-0.00104033475139999,0.0149859733891939,-0.0694205657772054,0.944654859285116,0.999974208147515,18.1132992331135,8.79375106191705,17.3987185812656,8.44278606466345
"485","frmA",1092,1053,1111,19,0,367,1947,369,2,0,0.0171017101710171,492,"frmA",188,26.7508822729247,0.000979967901005889,0.0218606057537926,0.0448280304783355,0.964244382455025,0.999974208147515,26.6372047545787,26.3812531857512,28.6567129573786,25.3283581939904
"486","frsA",1228,1194,1245,17,0,412,2227,414,2,0,0.0136546184738956,493,"frsA",144,40.8475327539254,0.00436514477746055,0.0246832851436881,0.176846183644108,0.859629211428939,0.999974208147515,47.9469685582417,31.2666704423717,53.2196097779888,30.9568822370993
"487","fruA",1666,1614,1692,26,0,560,2850,563,3,0,0.0153664302600473,494,"fruA",1155,310.029621969022,0.0124219140702609,0.0507099323065356,0.244960178514377,0.806487265039957,0.999974208147515,315.384504294212,295.079202299883,328.528744975661,301.12603630633
"488","fruB",1130,1128,1131,1,0,376,1936,376,0,0,0.000884173297966401,495,"fruB",1157,55.607689719265,-0.00151750689748582,0.0299754388948921,-0.0506250101226844,0.959624333178698,0.999974208147515,54.3398976993406,57.6479236281229,53.2196097779888,57.2233277716079
"489","fruK",935,927,939,4,0,312,1644,312,0,0,0.00425985090521832,496,"fruK",1156,101.99186088361,-0.00656849652862611,0.0376875414193091,-0.174288273558242,0.861638914548854,0.999974208147515,100.155889877216,107.479179645653,96.2046792140566,104.127694797516
"490","frvB",1417,1347,1452,35,0,483,2494,483,0,0,0.0241046831955923,497,"frvB",2078,2.045499366242,-0.000182596849078738,0.0063334563791535,-0.0288305213058312,0.97699975851044,0.999974208147515,3.19646457054944,0.977083451324117,3.07036210257627,0.938087340518162
"491","frwC",1080,1080,1080,0,0,359,1831,359,0,0,0,498,"frwC",2110,6.70217651295305,-0.000458967111722822,0.0100251314035111,-0.0457816554466385,0.963484280310975,0.999974208147515,11.7203700920146,1.95416690264823,11.257994376113,1.87617468103632
"492","fsaA",653,633,663,10,0,218,1123,220,2,0,0.0150829562594268,499,"fsaA",440,8.06326153628527,0.00145742305943229,0.0123285100367276,0.11821566881079,0.905896775096749,0.999974208147515,9.58939371164833,5.8625007079447,10.2345403419209,6.56661138362713
"493","fsaB",638,588,663,25,0,218,1143,220,2,0,0.0377073906485671,500,"fsaB",2108,6.27470978531052,0.00719179360393099,0.0109520020914578,0.656664739823263,0.511396511353529,0.999974208147515,5.32744095091574,3.90833380529647,10.2345403419209,5.62852404310897
"494","fsr",1212,1194,1221,9,0,406,2074,406,0,0,0.00737100737100737,501,"fsr",256,8.00822603243504,-0.000718507063468834,0.0124666193626962,-0.0576344751183162,0.954039788130509,0.999974208147515,8.52390552146519,7.81666761059294,8.18763227353673,7.50469872414529
"495","ftsA",1256,1242,1263,7,0,420,2209,420,0,0,0.00554235946159937,502,"ftsA",66,207.371132696815,-0.00359951431189671,0.0464918618259754,-0.0774224599860106,0.938287473921908,0.999974208147515,199.246291564249,217.889609645278,197.526628599074,214.822000978659
"496","ftsE",659,639,669,10,0,222,1162,222,0,0,0.0149476831091181,503,"ftsE",1815,61.4778157704452,-0.000953650158495174,0.0312507238146855,-0.0305160982558436,0.975655454808624,0.999974208147515,62.8638032208057,60.5791739820953,62.4306960857176,60.0375897931623
"497","ftsH",1925,1905,1935,10,0,644,3407,644,0,0,0.00516795865633075,504,"ftsH",1680,1686.285528508,-0.0171938661955269,0.0562055692383222,-0.305910364907464,0.759672893991156,0.999974208147515,1681.34036410901,1727.48354194104,1647.76099504927,1688.55721293269
"498","ftsI",1754,1728,1767,13,0,588,3110,588,0,0,0.00735710243350311,505,"ftsI",56,50.4171843707432,-0.00296662766497354,0.0281504103365766,-0.105384881765611,0.916070411863608,0.999974208147515,44.7505039876922,57.6479236281229,42.9850694360679,56.2852404310897
"499","ftsN",948,924,960,12,0,318,1659,319,1,0,0.0125,506,"ftsN",2099,62.7279085275821,-0.00287147938529287,0.0309072457818218,-0.0929063497136888,0.925977961226966,0.999974208147515,70.3222205520878,56.6708401767988,68.5714202908701,55.3471530905715
"500","ftsQ",827,819,831,4,0,275,1454,276,1,0,0.00481347773766546,507,"ftsQ",65,169.09461058391,-0.00520238622244585,0.0436080116573999,-0.119298863321668,0.905038584007293,0.999974208147515,183.263968711501,158.287519114507,179.104455983616,155.722498526015
"501","ftsW",1233,1209,1245,12,0,414,2125,414,0,0,0.00963855421686747,508,"ftsW",61,29.3348406330046,-0.00243187340764987,0.0225717893733642,-0.107739504716432,0.914202331654657,0.999974208147515,26.6372047545787,33.22083734502,25.5863508548023,31.8949695776175
"502","ftsX",1035,987,1059,24,0,352,1854,352,0,0,0.0226628895184136,509,"ftsX",1814,139.884825374178,0.0227080233430377,0.0417951564219545,0.543317103871622,0.586911489953675,0.999974208147515,135.31700015326,130.929182477432,153.518105128814,139.775013737206
"503","ftsY",1467,1404,1497,30,0,492,2478,498,6,0,0.0200400801603206,510,"ftsY",1816,112.322769166753,0.00519090999690277,0.0388055543924084,0.133767190758606,0.893586671960828,0.999974208147515,104.417842637949,117.250014158894,108.486127624362,119.137092245807
"504","ftsZ",1152,1152,1152,0,0,383,1969,383,0,0,0,511,"ftsZ",67,392.839346687639,-0.0190012354720588,0.0529746938543337,-0.358685139819913,0.719830646366858,0.999974208147515,404.885512269596,396.695881237591,388.912532992995,380.863460250374
